CPUID:,0x506E3
Processor:,Intel Core i7 6700HQ (Skylake) 
Platform:,Socket 1440 (FCBGA1440)
Revision:,R0
Lithography:,14nm

Session start:,02:40:44 - January 07 - 2020

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
19:25:24 01/08/20,41,45,40,43,,,22,78,3,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,3,2492.68,4.5,
19:26:24 01/08/20,40,45,40,41,,,22,78,8,2492.68,,27,88,7,2492.68,,22,75,1,2492.68,,23,78,15,2492.68,4.6,
19:27:24 01/08/20,40,43,40,40,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,1,2492.68,3.5,
19:28:24 01/08/20,44,52,42,44,,,22,78,23,2492.68,,27,88,31,2492.68,,22,75,27,2492.68,,23,78,23,2492.68,12.1,
19:29:24 01/08/20,40,45,41,41,,,22,78,2,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,4,2492.68,3.3,
19:30:24 01/08/20,40,44,40,41,,,22,78,6,2492.68,,27,88,7,2492.68,,22,75,6,2492.68,,23,78,7,2492.68,6.8,
19:31:24 01/08/20,43,46,44,46,,,22,78,15,2492.68,,27,88,10,2492.68,,22,75,12,2492.68,,23,78,22,2492.68,7.8,
19:32:24 01/08/20,40,44,40,40,,,22,78,3,2492.68,,27,88,3,2492.68,,22,75,4,2492.68,,23,78,5,2492.68,4.8,
19:33:24 01/08/20,38,42,38,39,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,3,2492.68,,23,78,1,2492.68,3.8,
19:34:24 01/08/20,40,43,38,41,,,22,78,1,2492.68,,27,88,0,2492.68,,22,75,1,2492.68,,23,78,3,2492.68,3.2,
19:35:24 01/08/20,38,41,37,38,,,22,78,2,2492.68,,27,88,0,2492.68,,22,75,1,2492.68,,23,78,0,2492.68,3.5,
19:36:24 01/08/20,38,42,37,38,,,22,78,0,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.2,
19:37:24 01/08/20,40,45,39,40,,,22,78,17,2492.68,,27,88,25,2492.68,,22,75,17,2492.68,,23,78,32,2492.68,14.0,
19:38:24 01/08/20,42,46,41,43,,,22,78,16,2492.68,,27,88,19,2492.68,,22,75,13,2492.68,,23,78,12,2492.68,6.7,
19:39:24 01/08/20,41,44,40,42,,,22,78,2,2492.68,,27,88,7,2492.68,,22,75,5,2492.68,,23,78,4,2492.68,5.3,
19:40:24 01/08/20,40,44,40,41,,,22,78,3,2492.68,,27,88,9,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,4.7,
19:41:24 01/08/20,46,51,43,46,,,22,78,19,2492.68,,27,88,30,2492.68,,22,75,21,2492.68,,23,78,17,2492.68,10.3,
19:42:24 01/08/20,41,45,40,41,,,22,78,8,2492.68,,27,88,5,2492.68,,22,75,7,2492.68,,23,78,3,2492.68,5.8,
19:43:24 01/08/20,42,50,41,46,,,22,78,12,2492.68,,27,88,15,2492.68,,22,75,21,2492.68,,23,78,14,2492.68,7.6,
19:44:24 01/08/20,39,44,40,40,,,22,78,3,2492.68,,27,88,8,2492.68,,22,75,5,2492.68,,23,78,3,2492.68,4.9,
19:45:24 01/08/20,40,44,40,41,,,22,78,4,2492.68,,27,88,4,2492.68,,22,75,5,2492.68,,23,78,7,2492.68,5.3,
19:46:24 01/08/20,41,44,39,40,,,22,78,5,2492.68,,27,88,5,2492.68,,22,75,7,2492.68,,23,78,6,2492.68,5.1,
19:47:24 01/08/20,40,45,40,40,,,22,78,5,2492.68,,27,88,5,2492.68,,22,75,1,2492.68,,23,78,3,2492.68,5.0,
19:48:24 01/08/20,40,44,39,41,,,22,78,7,2492.68,,27,88,6,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,4.7,
19:49:24 01/08/20,39,43,39,40,,,22,78,4,2492.68,,27,88,5,2492.68,,22,75,7,2492.68,,23,78,1,2492.68,5.5,
19:50:24 01/08/20,40,44,40,40,,,22,78,7,2492.68,,27,88,4,2492.68,,22,75,2,2492.68,,23,78,5,2492.68,4.7,
19:51:24 01/08/20,40,46,41,41,,,22,78,3,2492.68,,27,88,8,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,4.7,
19:52:24 01/08/20,40,44,39,40,,,22,78,4,2492.68,,27,88,7,2492.68,,22,75,4,2492.68,,23,78,4,2492.68,5.3,
19:53:24 01/08/20,40,44,39,40,,,22,78,6,2492.68,,27,88,5,2492.68,,22,75,0,2492.68,,23,78,6,2492.68,4.7,
19:54:24 01/08/20,40,44,39,41,,,22,78,19,2492.68,,27,88,12,2492.68,,22,75,11,2492.68,,23,78,9,2492.68,8.2,
19:55:24 01/08/20,40,44,39,40,,,22,78,3,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,5,2492.68,5.3,
19:56:24 01/08/20,39,44,40,40,,,22,78,7,2492.68,,27,88,8,2492.68,,22,75,2,2492.68,,23,78,8,2492.68,5.2,
19:57:24 01/08/20,39,43,40,41,,,22,78,7,2492.68,,27,88,8,2492.68,,22,75,3,2492.68,,23,78,4,2492.68,4.8,
19:58:24 01/08/20,40,43,38,40,,,22,78,5,2492.68,,27,88,3,2492.68,,22,75,5,2492.68,,23,78,6,2492.68,5.2,
19:59:24 01/08/20,39,43,38,41,,,22,78,6,2492.68,,27,88,8,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,4.8,
20:00:24 01/08/20,40,43,38,40,,,22,78,3,2492.68,,27,88,7,2492.68,,22,75,6,2492.68,,23,78,2,2492.68,4.9,
20:01:24 01/08/20,39,43,39,40,,,22,78,5,2492.68,,27,88,6,2492.68,,22,75,4,2492.68,,23,78,1,2492.68,5.4,
20:02:24 01/08/20,40,46,39,41,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,7,2492.68,4.7,
20:03:24 01/08/20,40,43,40,40,,,22,78,3,2492.68,,27,88,0,2492.68,,22,75,5,2492.68,,23,78,3,2492.68,4.2,
20:04:24 01/08/20,39,43,38,39,,,22,78,2,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,3,2492.68,3.9,
20:05:24 01/08/20,39,44,40,41,,,22,78,7,2492.68,,27,88,8,2492.68,,22,75,9,2492.68,,23,78,14,2492.68,6.8,
20:06:24 01/08/20,40,44,40,41,,,22,78,5,2492.68,,27,88,8,2492.68,,22,75,5,2492.68,,23,78,6,2492.68,4.8,
20:07:24 01/08/20,39,42,39,39,,,22,78,0,2492.68,,27,88,5,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,4.0,
20:08:24 01/08/20,40,44,40,41,,,22,78,20,2492.68,,27,88,7,2492.68,,22,75,6,2492.68,,23,78,7,2492.68,6.8,
20:09:24 01/08/20,40,43,40,40,,,22,78,4,2492.68,,27,88,5,2492.68,,22,75,3,2492.68,,23,78,2,2492.68,3.6,
20:10:24 01/08/20,42,46,42,43,,,22,78,7,2492.68,,27,88,7,2492.68,,22,75,9,2492.68,,23,78,7,2492.68,4.5,
20:11:24 01/08/20,41,44,40,41,,,22,78,4,2492.68,,27,88,12,2492.68,,22,75,6,2492.68,,23,78,7,2492.68,4.9,
20:12:24 01/08/20,40,44,40,41,,,22,78,3,2492.68,,27,88,6,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,4.4,
20:13:24 01/08/20,39,43,39,40,,,22,78,2,2492.68,,27,88,4,2492.68,,22,75,0,2492.68,,23,78,5,2492.68,4.2,
20:14:24 01/08/20,39,43,40,39,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,3,2492.68,,23,78,2,2492.68,3.5,
20:15:24 01/08/20,40,44,40,40,,,22,78,4,2492.68,,27,88,12,2492.68,,22,75,13,2492.68,,23,78,10,2492.68,8.3,
20:16:24 01/08/20,40,45,40,41,,,22,78,2,2492.68,,27,88,6,2492.68,,22,75,4,2492.68,,23,78,1,2492.68,3.5,
20:17:24 01/08/20,43,47,41,44,,,22,78,20,2492.68,,27,88,25,2492.68,,22,75,18,2492.68,,23,78,18,2492.68,8.6,
20:18:24 01/08/20,40,43,40,41,,,22,78,3,2492.68,,27,88,2,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,5.2,
20:19:24 01/08/20,42,46,40,42,,,22,78,9,2492.68,,27,88,5,2492.68,,22,75,3,2492.68,,23,78,18,2492.68,6.4,
20:20:24 01/08/20,41,49,40,41,,,22,78,4,2492.68,,27,88,13,2492.68,,22,75,2,2492.68,,23,78,5,2492.68,5.5,
20:21:24 01/08/20,40,43,40,41,,,22,78,6,2492.68,,27,88,9,2492.68,,22,75,10,2492.68,,23,78,7,2492.68,8.1,
20:22:24 01/08/20,44,52,41,43,,,22,78,19,2492.68,,27,88,19,2492.68,,22,75,12,2492.68,,23,78,28,2492.68,9.7,
20:23:24 01/08/20,40,43,40,41,,,22,78,4,2492.68,,27,88,4,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,4.0,
20:24:24 01/08/20,39,42,37,40,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,5,2492.68,3.8,
20:25:24 01/08/20,40,43,39,41,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,4.0,
20:26:24 01/08/20,41,44,40,41,,,22,78,7,2492.68,,27,88,8,2492.68,,22,75,3,2492.68,,23,78,6,2492.68,5.8,
20:27:24 01/08/20,40,44,40,40,,,22,78,0,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,4,2492.68,6.0,
20:28:24 01/08/20,40,43,39,40,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,3.8,
20:29:24 01/08/20,39,43,39,40,,,22,78,12,2492.68,,27,88,8,2492.68,,22,75,11,2492.68,,23,78,12,2492.68,6.1,
20:30:24 01/08/20,41,48,40,42,,,22,78,4,2492.68,,27,88,7,2492.68,,22,75,5,2492.68,,23,78,8,2492.68,5.5,
20:31:24 01/08/20,40,44,39,40,,,22,78,4,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,6,2492.68,5.7,
20:32:24 01/08/20,39,43,39,40,,,22,78,4,2492.68,,27,88,0,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,3.3,
20:33:24 01/08/20,39,43,39,40,,,22,78,4,2492.68,,27,88,4,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,5.1,
20:34:24 01/08/20,38,42,38,39,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,0,2492.68,3.4,
20:35:24 01/08/20,39,42,38,38,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,3.5,
20:36:24 01/08/20,38,41,36,38,,,22,78,0,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,3,2492.68,3.9,
20:37:24 01/08/20,37,40,37,37,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,0,2492.68,,23,78,2,2492.68,3.6,
20:38:24 01/08/20,38,41,37,38,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,0,2492.68,,23,78,1,2492.68,3.8,
20:39:24 01/08/20,38,41,37,38,,,22,78,2,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,4.2,
20:40:24 01/08/20,40,51,39,41,,,22,78,18,2492.68,,27,88,21,2492.68,,22,75,10,2492.68,,23,78,12,2492.68,8.1,
20:41:24 01/08/20,38,43,38,39,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,5,2492.68,,23,78,2,2492.68,4.1,
20:42:24 01/08/20,39,42,38,39,,,22,78,1,2492.68,,27,88,6,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,5.8,
20:43:24 01/08/20,40,45,39,41,,,22,78,6,2492.68,,27,88,5,2492.68,,22,75,5,2492.68,,23,78,4,2492.68,5.0,
20:44:24 01/08/20,38,43,38,40,,,22,78,4,2492.68,,27,88,9,2492.68,,22,75,2,2492.68,,23,78,9,2492.68,7.3,
20:45:24 01/08/20,41,46,41,42,,,22,78,9,2492.68,,27,88,14,2492.68,,22,75,14,2492.68,,23,78,8,2492.68,8.6,
20:46:24 01/08/20,41,44,39,41,,,22,78,8,2492.68,,27,88,11,2492.68,,22,75,9,2492.68,,23,78,5,2492.68,6.7,
20:47:24 01/08/20,40,44,39,41,,,22,78,11,2492.68,,27,88,8,2492.68,,22,75,6,2492.68,,23,78,9,2492.68,8.0,
20:48:24 01/08/20,40,44,40,42,,,22,78,5,2492.68,,27,88,7,2492.68,,22,75,3,2492.68,,23,78,4,2492.68,7.7,
20:49:24 01/08/20,40,44,40,41,,,22,78,2,2492.68,,27,88,5,2492.68,,22,75,3,2492.68,,23,78,1,2492.68,3.9,
20:50:24 01/08/20,39,43,39,39,,,22,78,1,2492.68,,27,88,1,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,3.8,
20:51:24 01/08/20,40,47,40,41,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,3.5,
20:52:24 01/08/20,40,45,40,41,,,22,78,10,2492.68,,27,88,19,2492.68,,22,75,14,2492.68,,23,78,12,2492.68,8.2,
20:53:24 01/08/20,40,45,40,42,,,22,78,2,2492.68,,27,88,15,2492.68,,22,75,4,2492.68,,23,78,6,2492.68,5.4,
20:54:24 01/08/20,40,44,41,40,,,22,78,5,2492.68,,27,88,5,2492.68,,22,75,6,2492.68,,23,78,3,2492.68,5.8,
20:55:24 01/08/20,39,43,39,40,,,22,78,2,2492.68,,27,88,4,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,4.1,
20:56:24 01/08/20,41,47,41,43,,,22,78,11,2492.68,,27,88,14,2492.68,,22,75,10,2492.68,,23,78,13,2492.68,8.1,
20:57:24 01/08/20,40,44,41,41,,,22,78,6,2492.68,,27,88,5,2492.68,,22,75,5,2492.68,,23,78,7,2492.68,4.5,
20:58:24 01/08/20,40,45,40,41,,,22,78,5,2492.68,,27,88,8,2492.68,,22,75,2,2492.68,,23,78,5,2492.68,5.8,
20:59:24 01/08/20,40,46,40,41,,,22,78,3,2492.68,,27,88,2,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,4.4,
21:00:24 01/08/20,42,47,42,43,,,22,78,5,2492.68,,27,88,7,2492.68,,22,75,2,2492.68,,23,78,5,2492.68,5.0,
21:01:24 01/08/20,40,44,40,41,,,22,78,8,2492.68,,27,88,9,2492.68,,22,75,7,2492.68,,23,78,7,2492.68,7.2,
21:02:24 01/08/20,42,47,41,43,,,22,78,9,2492.68,,27,88,22,2492.68,,22,75,11,2492.68,,23,78,8,2492.68,7.4,
21:03:24 01/08/20,44,53,42,45,,,22,78,26,2492.68,,27,88,30,2492.68,,22,75,21,2492.68,,23,78,15,2492.68,9.2,
21:04:24 01/08/20,39,43,39,40,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,3,2492.68,,23,78,1,2492.68,4.1,
21:05:24 01/08/20,39,41,37,38,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.7,
21:06:24 01/08/20,38,41,37,38,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,3.3,
21:07:24 01/08/20,38,41,37,38,,,22,78,2,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,3,2492.68,3.8,
21:08:24 01/08/20,39,41,38,38,,,22,78,2,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.4,
21:09:24 01/08/20,37,40,37,38,,,22,78,2,2492.68,,27,88,0,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,3.7,
21:10:24 01/08/20,38,41,37,38,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.0,
21:11:24 01/08/20,39,43,38,39,,,22,78,4,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,5,2492.68,6.1,
21:12:24 01/08/20,38,41,38,38,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.8,
21:13:24 01/08/20,41,51,39,42,,,22,78,28,2492.68,,27,88,23,2492.68,,22,75,11,2492.68,,23,78,34,2492.68,10.9,
21:14:24 01/08/20,39,43,38,39,,,22,78,4,2492.68,,27,88,11,2492.68,,22,75,4,2492.68,,23,78,8,2492.68,6.0,
21:15:24 01/08/20,39,43,38,39,,,22,78,14,2492.68,,27,88,14,2492.68,,22,75,7,2492.68,,23,78,11,2492.68,7.6,
21:16:24 01/08/20,39,43,39,40,,,22,78,10,2492.68,,27,88,10,2492.68,,22,75,8,2492.68,,23,78,6,2492.68,6.7,
21:17:24 01/08/20,39,43,39,41,,,22,78,9,2492.68,,27,88,8,2492.68,,22,75,8,2492.68,,23,78,7,2492.68,5.2,
21:18:24 01/08/20,39,42,40,39,,,22,78,1,2492.68,,27,88,0,2492.68,,22,75,0,2492.68,,23,78,2,2492.68,3.5,
21:19:24 01/08/20,41,45,40,40,,,22,78,11,2492.68,,27,88,12,2492.68,,22,75,12,2492.68,,23,78,11,2492.68,7.4,
21:20:24 01/08/20,40,43,39,39,,,22,78,2,2492.68,,27,88,5,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,3.7,
21:21:24 01/08/20,39,43,38,39,,,22,78,4,2492.68,,27,88,5,2492.68,,22,75,4,2492.68,,23,78,5,2492.68,6.0,
21:22:24 01/08/20,40,44,39,41,,,22,78,4,2492.68,,27,88,14,2492.68,,22,75,12,2492.68,,23,78,6,2492.68,6.2,
21:23:24 01/08/20,40,44,39,40,,,22,78,4,2492.68,,27,88,9,2492.68,,22,75,5,2492.68,,23,78,9,2492.68,5.7,
21:24:24 01/08/20,39,42,38,39,,,22,78,3,2492.68,,27,88,2,2492.68,,22,75,0,2492.68,,23,78,2,2492.68,3.6,
21:25:24 01/08/20,39,43,38,39,,,22,78,6,2492.68,,27,88,2,2492.68,,22,75,2,2492.68,,23,78,6,2492.68,4.8,
21:26:24 01/08/20,40,46,40,41,,,22,78,22,2492.68,,27,88,21,2492.68,,22,75,22,2492.68,,23,78,15,2492.68,9.7,
21:27:24 01/08/20,38,42,38,38,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,3.8,
21:28:24 01/08/20,39,43,38,39,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,7,2492.68,,23,78,2,2492.68,3.8,
21:29:24 01/08/20,39,43,38,39,,,22,78,4,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,3,2492.68,6.5,
21:30:24 01/08/20,38,43,38,39,,,22,78,5,2492.68,,27,88,7,2492.68,,22,75,4,2492.68,,23,78,7,2492.68,6.2,
21:31:24 01/08/20,39,44,39,40,,,22,78,5,2492.68,,27,88,10,2492.68,,22,75,7,2492.68,,23,78,7,2492.68,5.0,
21:32:24 01/08/20,38,41,38,38,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,2,2492.68,3.7,
21:33:24 01/08/20,39,44,38,39,,,22,78,3,2492.68,,27,88,2,2492.68,,22,75,4,2492.68,,23,78,3,2492.68,4.1,
21:34:24 01/08/20,38,42,38,38,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,0,2492.68,,23,78,1,2492.68,3.6,
21:35:24 01/08/20,39,43,38,41,,,22,78,4,2492.68,,27,88,4,2492.68,,22,75,3,2492.68,,23,78,2,2492.68,4.6,
21:36:24 01/08/20,38,42,38,38,,,22,78,3,2492.68,,27,88,0,2492.68,,22,75,0,2492.68,,23,78,1,2492.68,3.5,
21:37:24 01/08/20,40,43,39,40,,,22,78,7,2492.68,,27,88,8,2492.68,,22,75,9,2492.68,,23,78,10,2492.68,7.4,
21:38:24 01/08/20,40,44,40,41,,,22,78,19,2492.68,,27,88,18,2492.68,,22,75,13,2492.68,,23,78,12,2492.68,6.4,
21:39:24 01/08/20,39,43,39,40,,,22,78,5,2492.68,,27,88,12,2492.68,,22,75,4,2492.68,,23,78,5,2492.68,5.1,
21:40:24 01/08/20,38,43,38,39,,,22,78,0,2492.68,,27,88,6,2492.68,,22,75,0,2492.68,,23,78,7,2492.68,5.8,
21:41:24 01/08/20,41,46,42,42,,,22,78,5,2492.68,,27,88,8,2492.68,,22,75,4,2492.68,,23,78,6,2492.68,4.7,
21:42:24 01/08/20,39,43,39,40,,,22,78,4,2492.68,,27,88,11,2492.68,,22,75,5,2492.68,,23,78,4,2492.68,6.0,
21:43:24 01/08/20,39,43,39,39,,,22,78,5,2492.68,,27,88,9,2492.68,,22,75,6,2492.68,,23,78,5,2492.68,6.6,
21:44:24 01/08/20,39,43,38,40,,,22,78,1,2492.68,,27,88,5,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,5.1,
21:45:24 01/08/20,39,43,39,40,,,22,78,3,2492.68,,27,88,1,2492.68,,22,75,4,2492.68,,23,78,10,2492.68,3.6,
21:46:24 01/08/20,39,42,38,39,,,22,78,2,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,4,2492.68,4.0,
21:47:24 01/08/20,40,45,39,40,,,22,78,4,2492.68,,27,88,7,2492.68,,22,75,0,2492.68,,23,78,3,2492.68,4.3,
21:48:24 01/08/20,39,43,38,39,,,22,78,7,2492.68,,27,88,9,2492.68,,22,75,9,2492.68,,23,78,6,2492.68,5.3,
21:49:24 01/08/20,39,42,39,39,,,22,78,5,2492.68,,27,88,4,2492.68,,22,75,1,2492.68,,23,78,4,2492.68,4.8,
21:50:24 01/08/20,40,45,42,41,,,22,78,12,2492.68,,27,88,19,2492.68,,22,75,17,2492.68,,23,78,13,2492.68,6.5,
21:51:24 01/08/20,38,42,38,39,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,1,2492.68,,23,78,2,2492.68,3.4,
21:52:24 01/08/20,39,43,38,40,,,22,78,1,2492.68,,27,88,13,2492.68,,22,75,5,2492.68,,23,78,7,2492.68,6.0,
21:53:24 01/08/20,38,41,37,37,,,22,78,1,2492.68,,27,88,0,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,3.8,
21:54:24 01/08/20,38,41,37,38,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,0,2492.68,,23,78,2,2492.68,3.3,
21:55:24 01/08/20,37,41,37,37,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,0,2492.68,,23,78,3,2492.68,3.3,
21:56:24 01/08/20,38,41,37,37,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,3.3,
21:57:24 01/08/20,38,41,36,37,,,22,78,2,2492.68,,27,88,0,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,3.9,
21:58:24 01/08/20,38,41,37,37,,,22,78,0,2492.68,,27,88,3,2492.68,,22,75,0,2492.68,,23,78,0,2492.68,3.4,
21:59:24 01/08/20,38,41,37,38,,,22,78,9,2492.68,,27,88,8,2492.68,,22,75,5,2492.68,,23,78,8,2492.68,4.2,
22:00:24 01/08/20,39,43,38,40,,,22,78,4,2492.68,,27,88,12,2492.68,,22,75,4,2492.68,,23,78,5,2492.68,5.8,
22:01:24 01/08/20,38,41,38,38,,,22,78,6,2492.68,,27,88,9,2492.68,,22,75,6,2492.68,,23,78,5,2492.68,5.0,
22:02:24 01/08/20,38,43,38,39,,,22,78,5,2492.68,,27,88,5,2492.68,,22,75,4,2492.68,,23,78,2,2492.68,3.8,
22:03:24 01/08/20,38,41,37,38,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,3.9,
22:04:24 01/08/20,44,47,41,48,,,22,78,26,2492.68,,27,88,34,2492.68,,22,75,42,2492.68,,23,78,41,2492.68,13.8,
22:05:24 01/08/20,39,43,39,40,,,22,78,1,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,1,2492.68,3.4,
22:06:24 01/08/20,38,42,38,38,,,22,78,4,2492.68,,27,88,2,2492.68,,22,75,2,2492.68,,23,78,2,2492.68,4.1,
22:07:24 01/08/20,38,42,38,39,,,22,78,2,2492.68,,27,88,2,2492.68,,22,75,6,2492.68,,23,78,1,2492.68,3.9,
22:08:24 01/08/20,40,45,41,40,,,22,78,3,2492.68,,27,88,15,2492.68,,22,75,6,2492.68,,23,78,0,2492.68,5.3,
22:09:24 01/08/20,38,42,38,39,,,22,78,3,2492.68,,27,88,0,2492.68,,22,75,2,2492.68,,23,78,4,2492.68,4.8,
22:10:24 01/08/20,39,42,38,39,,,22,78,2,2492.68,,27,88,3,2492.68,,22,75,1,2492.68,,23,78,4,2492.68,3.4,
22:11:24 01/08/20,38,42,38,39,,,22,78,4,2492.68,,27,88,6,2492.68,,22,75,3,2492.68,,23,78,4,2492.68,4.0,
22:12:24 01/08/20,39,41,38,38,,,22,78,0,2492.68,,27,88,1,2492.68,,22,75,2,2492.68,,23,78,4,2492.68,3.7,
22:13:24 01/08/20,39,43,41,40,,,22,78,4,2492.68,,27,88,4,2492.68,,22,75,5,2492.68,,23,78,14,2492.68,5.5,
22:14:24 01/08/20,40,43,40,40,,,22,78,9,2492.68,,27,88,7,2492.68,,22,75,7,2492.68,,23,78,4,2492.68,6.1,
22:15:24 01/08/20,38,42,38,38,,,22,78,3,2492.68,,27,88,3,2492.68,,22,75,2,2492.68,,23,78,4,2492.68,3.7,
22:16:24 01/08/20,40,44,40,41,,,22,78,1,2492.68,,27,88,4,2492.68,,22,75,2,2492.68,,23,78,1,2492.68,3.9,
22:17:24 01/08/20,40,44,39,40,,,22,78,11,2492.68,,27,88,9,2492.68,,22,75,4,2492.68,,23,78,7,2492.68,6.0,
22:18:24 01/08/20,40,45,41,41,,,22,78,6,2492.68,,27,88,9,2492.68,,22,75,7,2492.68,,23,78,7,2492.68,5.2,
22:19:24 01/08/20,41,48,43,41,,,22,78,3,2492.68,,27,88,10,2492.68,,22,75,5,2492.68,,23,78,6,2492.68,6.5,
22:20:24 01/08/20,40,44,40,40,,,22,78,9,2492.68,,27,88,6,2492.68,,22,75,6,2492.68,,23,78,5,2492.68,4.9,
22:21:24 01/08/20,40,43,40,40,,,22,78,5,2492.68,,27,88,0,2492.68,,22,75,3,2492.68,,23,78,5,2492.68,5.0,
22:22:24 01/08/20,45,44,40,41,,,22,78,8,2492.68,,27,88,2,2492.68,,22,75,3,2492.68,,23,78,1,2492.68,4.0,
22:23:24 01/08/20,40,45,41,42,,,22,78,3,2492.68,,27,88,5,2492.68,,22,75,6,2492.68,,23,78,4,2492.68,4.5,
22:24:24 01/08/20,39,43,39,40,,,22,78,5,2492.68,,27,88,6,2492.68,,22,75,7,2492.68,,23,78,7,2492.68,5.7,
22:25:24 01/08/20,40,45,39,41,,,22,78,8,2492.68,,27,88,12,2492.68,,22,75,11,2492.68,,23,78,8,2492.68,6.6,
22:26:24 01/08/20,39,42,39,40,,,22,78,1,2492.68,,27,88,2,2492.68,,22,75,0,2492.68,,23,78,6,2492.68,3.9,
22:27:24 01/08/20,39,43,38,39,,,22,78,3,2492.68,,27,88,5,2492.68,,22,75,3,2492.68,,23,78,1,2492.68,4.7,
22:28:24 01/08/20,42,51,41,43,,,22,78,4,2492.68,,27,88,9,2492.68,,22,75,6,2492.68,,23,78,4,2492.68,4.8,
22:29:24 01/08/20,44,47,46,44,,,22,78,22,2492.68,,27,88,9,2492.68,,22,75,24,2492.68,,23,78,3,2492.68,9.0,
